,heat,speed,ra,rl,rv,y_fb,x_fb
3183,1600,1.27,31,21,12,-0.842105263,2.948308586
3184,1600,1.27,31,21,12,-0.789473684,3.320486256
3185,1600,1.27,31,21,12,-0.736842105,3.614020026
3186,1600,1.27,31,21,12,-0.684210526,3.854891573
3187,1600,1.27,31,21,12,-0.631578947,4.050651821
3188,1600,1.27,31,21,12,-0.578947368,4.207132378
3189,1600,1.27,31,21,12,-0.526315789,4.329566469
3190,1600,1.27,31,21,12,-0.473684211,4.42082067
3191,1600,1.27,31,21,12,-0.421052632,4.4863941
3192,1600,1.27,31,21,12,-0.368421053,4.527434608
3193,1600,1.27,31,21,12,-0.315789474,4.538384963
3194,1600,1.27,31,21,12,-0.263157895,4.517606274
3195,1600,1.27,31,21,12,-0.210526316,4.469681189
3196,1600,1.27,31,21,12,-0.157894737,4.403199474
3197,1600,1.27,31,21,12,-0.105263158,4.312352211
3198,1600,1.27,31,21,12,-0.052631579,4.17915422
3199,1600,1.27,31,21,12,0,3.9540084
3200,1600,1.27,31,21,15,-1,0
3201,1600,1.27,31,21,15,-0.947368421,1.822157285
3202,1600,1.27,31,21,15,-0.894736842,2.489445079
3203,1600,1.27,31,21,15,-0.842105263,2.949618793
3204,1600,1.27,31,21,15,-0.789473684,3.30404621
3205,1600,1.27,31,21,15,-0.736842105,3.579083534
3206,1600,1.27,31,21,15,-0.684210526,3.806409169
3207,1600,1.27,31,21,15,-0.631578947,3.989058762
3208,1600,1.27,31,21,15,-0.578947368,4.134446748
3209,1600,1.27,31,21,15,-0.526315789,4.248855805
3210,1600,1.27,31,21,15,-0.473684211,4.33604274
3211,1600,1.27,31,21,15,-0.421052632,4.396691393
3212,1600,1.27,31,21,15,-0.368421053,4.433600437
3213,1600,1.27,31,21,15,-0.315789474,4.447341597
3214,1600,1.27,31,21,15,-0.263157895,4.435075671
3215,1600,1.27,31,21,15,-0.210526316,4.400244851
3216,1600,1.27,31,21,15,-0.157894737,4.34388088
3217,1600,1.27,31,21,15,-0.105263158,4.263688032
3218,1600,1.27,31,21,15,-0.052631579,4.143967401
3219,1600,1.27,31,21,15,0,3.9411934
3220,1600,1.27,31,21,18,-1,0
3221,1600,1.27,31,21,18,-0.947368421,1.818682817
3222,1600,1.27,31,21,18,-0.894736842,2.468912662
3223,1600,1.27,31,21,18,-0.842105263,2.911618333
3224,1600,1.27,31,21,18,-0.789473684,3.245736728
3225,1600,1.27,31,21,18,-0.736842105,3.512498638
3226,1600,1.27,31,21,18,-0.684210526,3.724263205
3227,1600,1.27,31,21,18,-0.631578947,3.896452796
3228,1600,1.27,31,21,18,-0.578947368,4.035640992
3229,1600,1.27,31,21,18,-0.526315789,4.146201497
3230,1600,1.27,31,21,18,-0.473684211,4.230131719
3231,1600,1.27,31,21,18,-0.421052632,4.289908494
3232,1600,1.27,31,21,18,-0.368421053,4.329960089
3233,1600,1.27,31,21,18,-0.315789474,4.348083684
3234,1600,1.27,31,21,18,-0.263157895,4.343152171
3235,1600,1.27,31,21,18,-0.210526316,4.319016493
3236,1600,1.27,31,21,18,-0.157894737,4.272027785
3237,1600,1.27,31,21,18,-0.105263158,4.205236278
3238,1600,1.27,31,21,18,-0.052631579,4.09783037
3239,1600,1.27,31,21,18,0,3.923322
3240,1200,1.4,25,15,12,-1,0
3241,1200,1.4,25,15,12,-0.947368421,1.925341305
3242,1200,1.4,25,15,12,-0.894736842,2.473710682
3243,1200,1.4,25,15,12,-0.842105263,2.824620299
3244,1200,1.4,25,15,12,-0.789473684,3.071460722
3245,1200,1.4,25,15,12,-0.736842105,3.265619007
3246,1200,1.4,25,15,12,-0.684210526,3.414023045
3247,1200,1.4,25,15,12,-0.631578947,3.529411428
3248,1200,1.4,25,15,12,-0.578947368,3.617225387
3249,1200,1.4,25,15,12,-0.526315789,3.68349814
3250,1200,1.4,25,15,12,-0.473684211,3.728345279
3251,1200,1.4,25,15,12,-0.421052632,3.758356242
3252,1200,1.4,25,15,12,-0.368421053,3.775983445
3253,1200,1.4,25,15,12,-0.315789474,3.779278887
3254,1200,1.4,25,15,12,-0.263157895,3.770717114
3255,1200,1.4,25,15,12,-0.210526316,3.751608716
3256,1200,1.4,25,15,12,-0.157894737,3.722278251
3257,1200,1.4,25,15,12,-0.105263158,3.690700551
3258,1200,1.4,25,15,12,-0.052631579,3.662081193
3259,1200,1.4,25,15,12,0,3.638105
3260,1200,1.4,25,15,15,-1,0
3261,1200,1.4,25,15,15,-0.947368421,1.919076661
3262,1200,1.4,25,15,15,-0.894736842,2.436155837
3263,1200,1.4,25,15,15,-0.842105263,2.762247081
3264,1200,1.4,25,15,15,-0.789473684,2.990872917
3265,1200,1.4,25,15,15,-0.736842105,3.16728816
3266,1200,1.4,25,15,15,-0.684210526,3.305928611
3267,1200,1.4,25,15,15,-0.631578947,3.414099242
3268,1200,1.4,25,15,15,-0.578947368,3.49830057
3269,1200,1.4,25,15,15,-0.526315789,3.563259064
3270,1200,1.4,25,15,15,-0.473684211,3.610849329
3271,1200,1.4,25,15,15,-0.421052632,3.642777901
3272,1200,1.4,25,15,15,-0.368421053,3.660733103
3273,1200,1.4,25,15,15,-0.315789474,3.668140486
3274,1200,1.4,25,15,15,-0.263157895,3.665507374
3275,1200,1.4,25,15,15,-0.210526316,3.653743645
3276,1200,1.4,25,15,15,-0.157894737,3.634768898
3277,1200,1.4,25,15,15,-0.105263158,3.613590831
3278,1200,1.4,25,15,15,-0.052631579,3.592186674
3279,1200,1.4,25,15,15,0,3.5725556
3280,1200,1.4,25,15,18,-1,0
3281,1200,1.4,25,15,18,-0.947368421,1.866188368
3282,1200,1.4,25,15,18,-0.894736842,2.357264586
3283,1200,1.4,25,15,18,-0.842105263,2.664098631
3284,1200,1.4,25,15,18,-0.789473684,2.886216632
3285,1200,1.4,25,15,18,-0.736842105,3.052030978
3286,1200,1.4,25,15,18,-0.684210526,3.182968425
3287,1200,1.4,25,15,18,-0.631578947,3.286779682
3288,1200,1.4,25,15,18,-0.578947368,3.368680851
3289,1200,1.4,25,15,18,-0.526315789,3.432296081
3290,1200,1.4,25,15,18,-0.473684211,3.477930845
3291,1200,1.4,25,15,18,-0.421052632,3.509371439
3292,1200,1.4,25,15,18,-0.368421053,3.531215953
3293,1200,1.4,25,15,18,-0.315789474,3.54334681
3294,1200,1.4,25,15,18,-0.263157895,3.541741189
3295,1200,1.4,25,15,18,-0.210526316,3.533242497
3296,1200,1.4,25,15,18,-0.157894737,3.526153587
3297,1200,1.4,25,15,18,-0.105263158,3.513912885
3298,1200,1.4,25,15,18,-0.052631579,3.498829736
3299,1200,1.4,25,15,18,0,3.4898793
3300,1200,1.4,25,18,12,-1,0
3301,1200,1.4,25,18,12,-0.947368421,1.747628734
3302,1200,1.4,25,18,12,-0.894736842,2.30624749
3303,1200,1.4,25,18,12,-0.842105263,2.67279394
3304,1200,1.4,25,18,12,-0.789473684,2.939177242
3305,1200,1.4,25,18,12,-0.736842105,3.146282955
3306,1200,1.4,25,18,12,-0.684210526,3.310786738
3307,1200,1.4,25,18,12,-0.631578947,3.437665691
3308,1200,1.4,25,18,12,-0.578947368,3.535626767
3309,1200,1.4,25,18,12,-0.526315789,3.610859581
3310,1200,1.4,25,18,12,-0.473684211,3.66410286
3311,1200,1.4,25,18,12,-0.421052632,3.699952336
3312,1200,1.4,25,18,12,-0.368421053,3.722028856
3313,1200,1.4,25,18,12,-0.315789474,3.727894524
3314,1200,1.4,25,18,12,-0.263157895,3.721747418
3315,1200,1.4,25,18,12,-0.210526316,3.704410558
3316,1200,1.4,25,18,12,-0.157894737,3.681276627
3317,1200,1.4,25,18,12,-0.105263158,3.653965908
3318,1200,1.4,25,18,12,-0.052631579,3.627147888
3319,1200,1.4,25,18,12,0,3.6060256
3320,1200,1.4,25,18,15,-1,0
3321,1200,1.4,25,18,15,-0.947368421,1.726096614
3322,1200,1.4,25,18,15,-0.894736842,2.256609456
3323,1200,1.4,25,18,15,-0.842105263,2.600370644
3324,1200,1.4,25,18,15,-0.789473684,2.85184671
3325,1200,1.4,25,18,15,-0.736842105,3.041492857
3326,1200,1.4,25,18,15,-0.684210526,3.192481421
3327,1200,1.4,25,18,15,-0.631578947,3.312139485
3328,1200,1.4,25,18,15,-0.578947368,3.405902026
3329,1200,1.4,25,18,15,-0.526315789,3.47886582
3330,1200,1.4,25,18,15,-0.473684211,3.533440299
3331,1200,1.4,25,18,15,-0.421052632,3.570005648
3332,1200,1.4,25,18,15,-0.368421053,3.592629317
3333,1200,1.4,25,18,15,-0.315789474,3.604301141
3334,1200,1.4,25,18,15,-0.263157895,3.604266124
3335,1200,1.4,25,18,15,-0.210526316,3.593887797
3336,1200,1.4,25,18,15,-0.157894737,3.581998365
3337,1200,1.4,25,18,15,-0.105263158,3.564592365
3338,1200,1.4,25,18,15,-0.052631579,3.547189504
3339,1200,1.4,25,18,15,0,3.5313964
3340,1200,1.4,25,18,18,-1,0
3341,1200,1.4,25,18,18,-0.947368421,1.663547635
3342,1200,1.4,25,18,18,-0.894736842,2.174358708
3343,1200,1.4,25,18,18,-0.842105263,2.497373391
3344,1200,1.4,25,18,18,-0.789473684,2.733691993
3345,1200,1.4,25,18,18,-0.736842105,2.914950482
3346,1200,1.4,25,18,18,-0.684210526,3.059224567
3347,1200,1.4,25,18,18,-0.631578947,3.172954139
3348,1200,1.4,25,18,18,-0.578947368,3.261633651
3349,1200,1.4,25,18,18,-0.526315789,3.330390682
3350,1200,1.4,25,18,18,-0.473684211,3.382786207
3351,1200,1.4,25,18,18,-0.421052632,3.422767181
3352,1200,1.4,25,18,18,-0.368421053,3.450108427
3353,1200,1.4,25,18,18,-0.315789474,3.463480399
3354,1200,1.4,25,18,18,-0.263157895,3.465191207
3355,1200,1.4,25,18,18,-0.210526316,3.460834323
3356,1200,1.4,25,18,18,-0.157894737,3.458754176
3357,1200,1.4,25,18,18,-0.105263158,3.449950627
3358,1200,1.4,25,18,18,-0.052631579,3.44204829
3359,1200,1.4,25,18,18,0,3.4332514
3360,1200,1.4,25,21,12,-1,0
3361,1200,1.4,25,21,12,-0.947368421,1.601975918
3362,1200,1.4,25,21,12,-0.894736842,2.162519541
3363,1200,1.4,25,21,12,-0.842105263,2.534604726
3364,1200,1.4,25,21,12,-0.789473684,2.81645105
3365,1200,1.4,25,21,12,-0.736842105,3.031823411
3366,1200,1.4,25,21,12,-0.684210526,3.206016159
3367,1200,1.4,25,21,12,-0.631578947,3.34310728
3368,1200,1.4,25,21,12,-0.578947368,3.449725257
3369,1200,1.4,25,21,12,-0.526315789,3.532402123
3370,1200,1.4,25,21,12,-0.473684211,3.592886181
3371,1200,1.4,25,21,12,-0.421052632,3.634410782
3372,1200,1.4,25,21,12,-0.368421053,3.660217046
3373,1200,1.4,25,21,12,-0.315789474,3.669160137
3374,1200,1.4,25,21,12,-0.263157895,3.665875665
3375,1200,1.4,25,21,12,-0.210526316,3.652772975
3376,1200,1.4,25,21,12,-0.157894737,3.632499029
3377,1200,1.4,25,21,12,-0.105263158,3.611045923
3378,1200,1.4,25,21,12,-0.052631579,3.589241309
3379,1200,1.4,25,21,12,0,3.5691659
3380,1200,1.4,25,21,15,-1,0
3381,1200,1.4,25,21,15,-0.947368421,1.569186039
3382,1200,1.4,25,21,15,-0.894736842,2.099286679
3383,1200,1.4,25,21,15,-0.842105263,2.451364853
3384,1200,1.4,25,21,15,-0.789473684,2.713745644
3385,1200,1.4,25,21,15,-0.736842105,2.917401361
3386,1200,1.4,25,21,15,-0.684210526,3.079317682
3387,1200,1.4,25,21,15,-0.631578947,3.207402538
3388,1200,1.4,25,21,15,-0.578947368,3.308239746
3389,1200,1.4,25,21,15,-0.526315789,3.387174934
3390,1200,1.4,25,21,15,-0.473684211,3.447854982
3391,1200,1.4,25,21,15,-0.421052632,3.489262038
3392,1200,1.4,25,21,15,-0.368421053,3.517624174
3393,1200,1.4,25,21,15,-0.315789474,3.53269247
3394,1200,1.4,25,21,15,-0.263157895,3.533357655
3395,1200,1.4,25,21,15,-0.210526316,3.527769118
3396,1200,1.4,25,21,15,-0.157894737,3.521558816
3397,1200,1.4,25,21,15,-0.105263158,3.50989773
3398,1200,1.4,25,21,15,-0.052631579,3.495617873
3399,1200,1.4,25,21,15,0,3.4868241
3400,1200,1.4,25,21,18,-1,0
3401,1200,1.4,25,21,18,-0.947368421,1.502285893
3402,1200,1.4,25,21,18,-0.894736842,2.006590538
3403,1200,1.4,25,21,18,-0.842105263,2.339003313
3404,1200,1.4,25,21,18,-0.789473684,2.59014548
3405,1200,1.4,25,21,18,-0.736842105,2.777812968
3406,1200,1.4,25,21,18,-0.684210526,2.92966677
3407,1200,1.4,25,21,18,-0.631578947,3.051936571
3408,1200,1.4,25,21,18,-0.578947368,3.148718515
3409,1200,1.4,25,21,18,-0.526315789,3.224667277
3410,1200,1.4,25,21,18,-0.473684211,3.283171821
3411,1200,1.4,25,21,18,-0.421052632,3.327823129
3412,1200,1.4,25,21,18,-0.368421053,3.35894425
3413,1200,1.4,25,21,18,-0.315789474,3.37638205
3414,1200,1.4,25,21,18,-0.263157895,3.382209053
3415,1200,1.4,25,21,18,-0.210526316,3.382916206
3416,1200,1.4,25,21,18,-0.157894737,3.383506232
3417,1200,1.4,25,21,18,-0.105263158,3.378236769
3418,1200,1.4,25,21,18,-0.052631579,3.371019134
3419,1200,1.4,25,21,18,0,3.3699049
3420,1200,1.4,28,15,12,-1,0
3421,1200,1.4,28,15,12,-0.947368421,1.887555508
3422,1200,1.4,28,15,12,-0.894736842,2.403770672
3423,1200,1.4,28,15,12,-0.842105263,2.739154998
3424,1200,1.4,28,15,12,-0.789473684,2.974825841
3425,1200,1.4,28,15,12,-0.736842105,3.159308365
3426,1200,1.4,28,15,12,-0.684210526,3.299807092
3427,1200,1.4,28,15,12,-0.631578947,3.408903244
3428,1200,1.4,28,15,12,-0.578947368,3.49256319
3429,1200,1.4,28,15,12,-0.526315789,3.555158903
3430,1200,1.4,28,15,12,-0.473684211,3.597852416
3431,1200,1.4,28,15,12,-0.421052632,3.626980575
3432,1200,1.4,28,15,12,-0.368421053,3.644750577
3433,1200,1.4,28,15,12,-0.315789474,3.649864067
3434,1200,1.4,28,15,12,-0.263157895,3.642438158
3435,1200,1.4,28,15,12,-0.210526316,3.627171822
3436,1200,1.4,28,15,12,-0.157894737,3.607103037
3437,1200,1.4,28,15,12,-0.105263158,3.586823782
3438,1200,1.4,28,15,12,-0.052631579,3.56769064
3439,1200,1.4,28,15,12,0,3.5490958
3440,1200,1.4,28,15,15,-1,0
3441,1200,1.4,28,15,15,-0.947368421,1.852329226
3442,1200,1.4,28,15,15,-0.894736842,2.34617749
3443,1200,1.4,28,15,15,-0.842105263,2.659130841
3444,1200,1.4,28,15,15,-0.789473684,2.877460684
3445,1200,1.4,28,15,15,-0.736842105,3.047052503
3446,1200,1.4,28,15,15,-0.684210526,3.179774793
3447,1200,1.4,28,15,15,-0.631578947,3.282736485
3448,1200,1.4,28,15,15,-0.578947368,3.362191807
3449,1200,1.4,28,15,15,-0.526315789,3.423211577
3450,1200,1.4,28,15,15,-0.473684211,3.468924962
3451,1200,1.4,28,15,15,-0.421052632,3.501791849
3452,1200,1.4,28,15,15,-0.368421053,3.52225844
3453,1200,1.4,28,15,15,-0.315789474,3.529245254
3454,1200,1.4,28,15,15,-0.263157895,3.524038597
3455,1200,1.4,28,15,15,-0.210526316,3.517005921
3456,1200,1.4,28,15,15,-0.157894737,3.50884311
3457,1200,1.4,28,15,15,-0.105263158,3.496485763
3458,1200,1.4,28,15,15,-0.052631579,3.483242354
3459,1200,1.4,28,15,15,0,3.4751623
3460,1200,1.4,28,15,18,-1,0
3461,1200,1.4,28,15,18,-0.947368421,1.77449814
3462,1200,1.4,28,15,18,-0.894736842,2.25047435
3463,1200,1.4,28,15,18,-0.842105263,2.544098594
3464,1200,1.4,28,15,18,-0.789473684,2.757990641
3465,1200,1.4,28,15,18,-0.736842105,2.916224352
3466,1200,1.4,28,15,18,-0.684210526,3.041440587
3467,1200,1.4,28,15,18,-0.631578947,3.140467031
3468,1200,1.4,28,15,18,-0.578947368,3.218290638
3469,1200,1.4,28,15,18,-0.526315789,3.279060459
3470,1200,1.4,28,15,18,-0.473684211,3.324026661
3471,1200,1.4,28,15,18,-0.421052632,3.357250617
3472,1200,1.4,28,15,18,-0.368421053,3.378598704
3473,1200,1.4,28,15,18,-0.315789474,3.388756364
3474,1200,1.4,28,15,18,-0.263157895,3.389270348
3475,1200,1.4,28,15,18,-0.210526316,3.387465932
3476,1200,1.4,28,15,18,-0.157894737,3.385385748
3477,1200,1.4,28,15,18,-0.105263158,3.378629966
3478,1200,1.4,28,15,18,-0.052631579,3.371036306
3479,1200,1.4,28,15,18,0,3.3700652
3480,1200,1.4,28,18,12,-1,0
3481,1200,1.4,28,18,12,-0.947368421,1.702827449
3482,1200,1.4,28,18,12,-0.894736842,2.235829187
3483,1200,1.4,28,18,12,-0.842105263,2.583964299
3484,1200,1.4,28,18,12,-0.789473684,2.836296703
3485,1200,1.4,28,18,12,-0.736842105,3.033051938
3486,1200,1.4,28,18,12,-0.684210526,3.189156552
3487,1200,1.4,28,18,12,-0.631578947,3.308965543
3488,1200,1.4,28,18,12,-0.578947368,3.401137873
3489,1200,1.4,28,18,12,-0.526315789,3.471521616
3490,1200,1.4,28,18,12,-0.473684211,3.522550425
3491,1200,1.4,28,18,12,-0.421052632,3.558037889
3492,1200,1.4,28,18,12,-0.368421053,3.580705118
3493,1200,1.4,28,18,12,-0.315789474,3.588227721
3494,1200,1.4,28,18,12,-0.263157895,3.581108919
3495,1200,1.4,28,18,12,-0.210526316,3.568436162
3496,1200,1.4,28,18,12,-0.157894737,3.556710968
3497,1200,1.4,28,18,12,-0.105263158,3.539814646
3498,1200,1.4,28,18,12,-0.052631579,3.522826611
3499,1200,1.4,28,18,12,0,3.5099251
3500,1200,1.4,28,18,15,-1,0
3501,1200,1.4,28,18,15,-0.947368421,1.658897401
3502,1200,1.4,28,18,15,-0.894736842,2.166263299
3503,1200,1.4,28,18,15,-0.842105263,2.491481514
3504,1200,1.4,28,18,15,-0.789473684,2.731533859
3505,1200,1.4,28,18,15,-0.736842105,2.911487802
3506,1200,1.4,28,18,15,-0.684210526,3.05496078
3507,1200,1.4,28,18,15,-0.631578947,3.168706181
3508,1200,1.4,28,18,15,-0.578947368,3.257523072
3509,1200,1.4,28,18,15,-0.526315789,3.326576248
3510,1200,1.4,28,18,15,-0.473684211,3.37948399
3511,1200,1.4,28,18,15,-0.421052632,3.418393425
3512,1200,1.4,28,18,15,-0.368421053,3.440592412
3513,1200,1.4,28,18,15,-0.315789474,3.450652783
3514,1200,1.4,28,18,15,-0.263157895,3.450882521
3515,1200,1.4,28,18,15,-0.210526316,3.447527022
3516,1200,1.4,28,18,15,-0.157894737,3.443888997
3517,1200,1.4,28,18,15,-0.105263158,3.435373247
3518,1200,1.4,28,18,15,-0.052631579,3.42698768
3519,1200,1.4,28,18,15,0,3.4194136
3520,1200,1.4,28,18,18,-1,0
3521,1200,1.4,28,18,18,-0.947368421,1.579776064
3522,1200,1.4,28,18,18,-0.894736842,2.059984916
3523,1200,1.4,28,18,18,-0.842105263,2.36857579
3524,1200,1.4,28,18,18,-0.789473684,2.596848155
3525,1200,1.4,28,18,18,-0.736842105,2.769413705
3526,1200,1.4,28,18,18,-0.684210526,2.907106006
3527,1200,1.4,28,18,18,-0.631578947,3.015272454
3528,1200,1.4,28,18,18,-0.578947368,3.100013898
3529,1200,1.4,28,18,18,-0.526315789,3.166848775
3530,1200,1.4,28,18,18,-0.473684211,3.218917869
3531,1200,1.4,28,18,18,-0.421052632,3.257064253
3532,1200,1.4,28,18,18,-0.368421053,3.28310867
3533,1200,1.4,28,18,18,-0.315789474,3.298241864
3534,1200,1.4,28,18,18,-0.263157895,3.304603444
3535,1200,1.4,28,18,18,-0.210526316,3.305340006
3536,1200,1.4,28,18,18,-0.157894737,3.302776696
3537,1200,1.4,28,18,18,-0.105263158,3.29742086
3538,1200,1.4,28,18,18,-0.052631579,3.295542243
3539,1200,1.4,28,18,18,0,3.2968151
3540,1200,1.4,28,21,12,-1,0
3541,1200,1.4,28,21,12,-0.947368421,1.555478941
3542,1200,1.4,28,21,12,-0.894736842,2.087138995
3543,1200,1.4,28,21,12,-0.842105263,2.442729194
3544,1200,1.4,28,21,12,-0.789473684,2.709024912
3545,1200,1.4,28,21,12,-0.736842105,2.910696066
3546,1200,1.4,28,21,12,-0.684210526,3.074907342
3547,1200,1.4,28,21,12,-0.631578947,3.204612257
3548,1200,1.4,28,21,12,-0.578947368,3.305034993
3549,1200,1.4,28,21,12,-0.526315789,3.38266727
3550,1200,1.4,28,21,12,-0.473684211,3.441126719
3551,1200,1.4,28,21,12,-0.421052632,3.483137413
3552,1200,1.4,28,21,12,-0.368421053,3.510127755
3553,1200,1.4,28,21,12,-0.315789474,3.518223923
3554,1200,1.4,28,21,12,-0.263157895,3.513750228
3555,1200,1.4,28,21,12,-0.210526316,3.508194321
3556,1200,1.4,28,21,12,-0.157894737,3.499568745
3557,1200,1.4,28,21,12,-0.105263158,3.487323734
3558,1200,1.4,28,21,12,-0.052631579,3.474572467
3559,1200,1.4,28,21,12,0,3.4656943
3560,1200,1.4,28,21,15,-1,0
3561,1200,1.4,28,21,15,-0.947368421,1.497045934
3562,1200,1.4,28,21,15,-0.894736842,2.006319509
3563,1200,1.4,28,21,15,-0.842105263,2.336661459
3564,1200,1.4,28,21,15,-0.789473684,2.587568239
3565,1200,1.4,28,21,15,-0.736842105,2.779788109
3566,1200,1.4,28,21,15,-0.684210526,2.93428065
3567,1200,1.4,28,21,15,-0.631578947,3.054924358
3568,1200,1.4,28,21,15,-0.578947368,3.150342108
3569,1200,1.4,28,21,15,-0.526315789,3.226253746
3570,1200,1.4,28,21,15,-0.473684211,3.282906475
3571,1200,1.4,28,21,15,-0.421052632,3.325302167
3572,1200,1.4,28,21,15,-0.368421053,3.352698675
3573,1200,1.4,28,21,15,-0.315789474,3.367532311
3574,1200,1.4,28,21,15,-0.263157895,3.372184877
3575,1200,1.4,28,21,15,-0.210526316,3.372763732
3576,1200,1.4,28,21,15,-0.157894737,3.371684359
3577,1200,1.4,28,21,15,-0.105263158,3.365327341
3578,1200,1.4,28,21,15,-0.052631579,3.359164449
3579,1200,1.4,28,21,15,0,3.3591875
3580,1200,1.4,28,21,18,-1,0
3581,1200,1.4,28,21,18,-0.947368421,1.413727832
3582,1200,1.4,28,21,18,-0.894736842,1.888824919
3583,1200,1.4,28,21,18,-0.842105263,2.205212104
3584,1200,1.4,28,21,18,-0.789473684,2.441428492
3585,1200,1.4,28,21,18,-0.736842105,2.62324101
3586,1200,1.4,28,21,18,-0.684210526,2.769151438
3587,1200,1.4,28,21,18,-0.631578947,2.884928083
3588,1200,1.4,28,21,18,-0.578947368,2.978010415
3589,1200,1.4,28,21,18,-0.526315789,3.052062378
3590,1200,1.4,28,21,18,-0.473684211,3.109442373
3591,1200,1.4,28,21,18,-0.421052632,3.152223347
3592,1200,1.4,28,21,18,-0.368421053,3.182598299
3593,1200,1.4,28,21,18,-0.315789474,3.203018612
3594,1200,1.4,28,21,18,-0.263157895,3.215734245
3595,1200,1.4,28,21,18,-0.210526316,3.218754151
3596,1200,1.4,28,21,18,-0.157894737,3.213953336
3597,1200,1.4,28,21,18,-0.105263158,3.212052516
3598,1200,1.4,28,21,18,-0.052631579,3.21272229
3599,1200,1.4,28,21,18,0,3.2143387
3600,1200,1.4,31,15,12,-1,0
3601,1200,1.4,31,15,12,-0.947368421,1.832677338
3602,1200,1.4,31,15,12,-0.894736842,2.331832734
3603,1200,1.4,31,15,12,-0.842105263,2.646033679
3604,1200,1.4,31,15,12,-0.789473684,2.872337432
3605,1200,1.4,31,15,12,-0.736842105,3.046892774
3606,1200,1.4,31,15,12,-0.684210526,3.180091414
3607,1200,1.4,31,15,12,-0.631578947,3.282906262
3608,1200,1.4,31,15,12,-0.578947368,3.36222909
3609,1200,1.4,31,15,12,-0.526315789,3.420198526
3610,1200,1.4,31,15,12,-0.473684211,3.462449233
3611,1200,1.4,31,15,12,-0.421052632,3.492364375
3612,1200,1.4,31,15,12,-0.368421053,3.510595139
3613,1200,1.4,31,15,12,-0.315789474,3.513105059
3614,1200,1.4,31,15,12,-0.263157895,3.503329775
3615,1200,1.4,31,15,12,-0.210526316,3.495740875
3616,1200,1.4,31,15,12,-0.157894737,3.485092254
3617,1200,1.4,31,15,12,-0.105263158,3.472229035
3618,1200,1.4,31,15,12,-0.052631579,3.460562001
3619,1200,1.4,31,15,12,0,3.4515554
3620,1200,1.4,31,15,15,-1,0
3621,1200,1.4,31,15,15,-0.947368421,1.774812656
3622,1200,1.4,31,15,15,-0.894736842,2.250462688
3623,1200,1.4,31,15,15,-0.842105263,2.549679947
3624,1200,1.4,31,15,15,-0.789473684,2.75742475
3625,1200,1.4,31,15,15,-0.736842105,2.918599875
3626,1200,1.4,31,15,15,-0.684210526,3.044842859
3627,1200,1.4,31,15,15,-0.631578947,3.142511539
3628,1200,1.4,31,15,15,-0.578947368,3.218336861
3629,1200,1.4,31,15,15,-0.526315789,3.276786441
3630,1200,1.4,31,15,15,-0.473684211,3.321606925
3631,1200,1.4,31,15,15,-0.421052632,3.354286168
